eliteId,PlayerName,BirthDate,BirthYear,BirthMonth,BirthDay,Birthplace,Nation,Height_info,Height,Weight_info,Weight,Position_info,Position,Shoots,DraftYear,DraftRound,Overall,OverallBy,Season,Team,League,GameType,GP,G,A,P,PIM,PlusMinus
3183,Teemu Laine,1982-08-09,1982,08,09,"Helsinki, FIN",Finland,"182 cm / 6'0""",72,92 kg / 203 lbs,203,LW/RW,L,L,2000,2,39,New Jersey Devils,1999-2000,Jokerit U18,Jr. B SM-sarja,Regular Season,5,3,4,7,8,Null
3183,Teemu Laine,1982-08-09,1982,08,09,"Helsinki, FIN",Finland,"182 cm / 6'0""",72,92 kg / 203 lbs,203,LW/RW,L,L,2000,2,39,New Jersey Devils,1999-2000,Jokerit U20,Jr. A SM-liiga,Regular Season,23,5,9,14,42,Null
3183,Teemu Laine,1982-08-09,1982,08,09,"Helsinki, FIN",Finland,"182 cm / 6'0""",72,92 kg / 203 lbs,203,LW/RW,L,L,2000,2,39,New Jersey Devils,1999-2000,Jokerit U20,Jr. A SM-liiga,Playoffs,10,5,4,9,10, 
3183,Teemu Laine,1982-08-09,1982,08,09,"Helsinki, FIN",Finland,"182 cm / 6'0""",72,92 kg / 203 lbs,203,LW/RW,L,L,2000,2,39,New Jersey Devils,1999-2000,Jokerit,Liiga,Regular Season,14,1,1,2,8,0
3183,Teemu Laine,1982-08-09,1982,08,09,"Helsinki, FIN",Finland,"182 cm / 6'0""",72,92 kg / 203 lbs,203,LW/RW,L,L,2000,2,39,New Jersey Devils,1999-2000,Finland U18,WJC-18,Regular Season,7,1,4,5,8,5
3183,Teemu Laine,1982-08-09,1982,08,09,"Helsinki, FIN",Finland,"182 cm / 6'0""",72,92 kg / 203 lbs,203,LW/RW,L,L,2000,2,39,New Jersey Devils,1999-2000,Finland U20,WJC-20,Regular Season,7,1,0,1,6,0
3183,Teemu Laine,1982-08-09,1982,08,09,"Helsinki, FIN",Finland,"182 cm / 6'0""",72,92 kg / 203 lbs,203,LW/RW,L,L,2000,2,39,New Jersey Devils,1999-2000,Finland U20 (all),International-Jr,Regular Season,12,2,0,2,12,Null
9156,Kurtis Foster,1981-11-24,1981,11,24,"Carp, ON, CAN",Canada,"196 cm / 6'5""",77,100 kg / 220 lbs,220,D,D,R,2000,2,40,Calgary Flames,1999-2000,Peterborough Petes,OHL,Regular Season,68,6,18,24,116,12
9156,Kurtis Foster,1981-11-24,1981,11,24,"Carp, ON, CAN",Canada,"196 cm / 6'5""",77,100 kg / 220 lbs,220,D,D,R,2000,2,40,Calgary Flames,1999-2000,Peterborough Petes,OHL,Playoffs,5,1,2,3,4,-2 
3189,Tero Maatta,1982-01-02,1982,01,02,"Vantaa, FIN",Finland,"188 cm / 6'2""",74,112 kg / 247 lbs,247,D,D,L,2000,2,41,San Jose Sharks,1999-2000,Jokerit U20,Jr. A SM-liiga,Regular Season,31,4,4,8,53,Null
3189,Tero Maatta,1982-01-02,1982,01,02,"Vantaa, FIN",Finland,"188 cm / 6'2""",74,112 kg / 247 lbs,247,D,D,L,2000,2,41,San Jose Sharks,1999-2000,Jokerit U20,Jr. A SM-liiga,Playoffs,11,1,3,4,6, 
3189,Tero Maatta,1982-01-02,1982,01,02,"Vantaa, FIN",Finland,"188 cm / 6'2""",74,112 kg / 247 lbs,247,D,D,L,2000,2,41,San Jose Sharks,1999-2000,Finland U18,WJC-18,Regular Season,7,2,2,4,8,1
10854,Libor Ustrnul,1982-02-20,1982,02,20,"Olomouc, CZE",Czech Rep.,"197 cm / 6'6""",78,120 kg / 265 lbs,265,D,D,L,2000,2,42,Atlanta Thrashers,1999-2000,Plymouth Whalers,OHL,Regular Season,68,0,15,15,208,24
10854,Libor Ustrnul,1982-02-20,1982,02,20,"Olomouc, CZE",Czech Rep.,"197 cm / 6'6""",78,120 kg / 265 lbs,265,D,D,L,2000,2,42,Atlanta Thrashers,1999-2000,Plymouth Whalers,OHL,Playoffs,23,0,3,3,29,10 
8769,Matt Pettinger,1980-10-22,1980,10,22,"Edmonton, AB, CAN",Canada,"185 cm / 6'1""",73,93 kg / 205 lbs,205,LW,L,L,2000,2,43,Washington Capitals,1999-2000,Univ. of Denver,NCAA,Regular Season,19,2,6,8,49,3
8769,Matt Pettinger,1980-10-22,1980,10,22,"Edmonton, AB, CAN",Canada,"185 cm / 6'1""",73,93 kg / 205 lbs,205,LW,L,L,2000,2,43,Washington Capitals,1999-2000,Calgary Hitmen,WHL,Regular Season,27,14,6,20,41,7
8769,Matt Pettinger,1980-10-22,1980,10,22,"Edmonton, AB, CAN",Canada,"185 cm / 6'1""",73,93 kg / 205 lbs,205,LW,L,L,2000,2,43,Washington Capitals,1999-2000,Calgary Hitmen,WHL,Playoffs,11,2,6,8,30,6 
8769,Matt Pettinger,1980-10-22,1980,10,22,"Edmonton, AB, CAN",Canada,"185 cm / 6'1""",73,93 kg / 205 lbs,205,LW,L,L,2000,2,43,Washington Capitals,1999-2000,Canada U20,WJC-20,Regular Season,7,4,0,4,4,0
8895,Jarret Stoll,1982-06-24,1982,06,24,"Melville, SK, CAN",Canada,"185 cm / 6'1""",73,98 kg / 216 lbs,216,C,C,R,2002,2,36,Edmonton Oilers,2001-2002,Kootenay Ice ,WHL,Regular Season,47,32,34,66,64,8
8895,Jarret Stoll,1982-06-24,1982,06,24,"Melville, SK, CAN",Canada,"185 cm / 6'1""",73,98 kg / 216 lbs,216,C,C,R,2002,2,36,Edmonton Oilers,2001-2002,Kootenay Ice ,WHL,Playoffs,22,6,14,20,35,9 
8895,Jarret Stoll,1982-06-24,1982,06,24,"Melville, SK, CAN",Canada,"185 cm / 6'1""",73,98 kg / 216 lbs,216,C,C,R,2002,2,36,Edmonton Oilers,2001-2002,Canada U20 ,WJC-20,Regular Season,7,2,4,6,4,6
9521,Jared Aulin,1982-03-15,1982,03,15,"Calgary, AB, CAN",Canada,"183 cm / 6'0""",72,87 kg / 192 lbs,192,C/RW,C,R,2000,2,47,Colorado Avalanche,1999-2000,Kamloops Blazers,WHL,Regular Season,57,17,38,55,70,4
9521,Jared Aulin,1982-03-15,1982,03,15,"Calgary, AB, CAN",Canada,"183 cm / 6'0""",72,87 kg / 192 lbs,192,C/RW,C,R,2000,2,47,Colorado Avalanche,1999-2000,Kamloops Blazers,WHL,Playoffs,4,0,1,1,6,-3 
39313,Gerard Dicaire,1982-09-14,1982,09,14,"Faro, YT, CAN",Canada,"183 cm / 6'0""",72,84 kg / 185 lbs,185,D,D,L,2002,5,162,Tampa Bay Lightning,2001-2002,Seattle Thunderbirds,WHL,Regular Season,41,4,25,29,25,-14
39313,Gerard Dicaire,1982-09-14,1982,09,14,"Faro, YT, CAN",Canada,"183 cm / 6'0""",72,84 kg / 185 lbs,185,D,D,L,2002,5,162,Tampa Bay Lightning,2001-2002,Kootenay Ice,WHL,Regular Season,25,2,21,23,9,12
39313,Gerard Dicaire,1982-09-14,1982,09,14,"Faro, YT, CAN",Canada,"183 cm / 6'0""",72,84 kg / 185 lbs,185,D,D,L,2002,5,162,Tampa Bay Lightning,2001-2002,Kootenay Ice,WHL,Playoffs,22,1,14,15,24,7 
354,Jonas Nordqvist,1982-04-26,1982,04,26,"Leksand, SWE",Sweden,"189 cm / 6'2""",74,94 kg / 207 lbs,207,C,C,L,2000,2,49,Chicago Blackhawks,1999-2000,Leksands IF J18,J18 Allsvenskan,Regular Season,1,0,2,2,0,Null
354,Jonas Nordqvist,1982-04-26,1982,04,26,"Leksand, SWE",Sweden,"189 cm / 6'2""",74,94 kg / 207 lbs,207,C,C,L,2000,2,49,Chicago Blackhawks,1999-2000,Leksands IF J18,J18 Allsvenskan,Playoffs,5,3,5,8,0, 
354,Jonas Nordqvist,1982-04-26,1982,04,26,"Leksand, SWE",Sweden,"189 cm / 6'2""",74,94 kg / 207 lbs,207,C,C,L,2000,2,49,Chicago Blackhawks,1999-2000,Leksands IF J20,SuperElit,Regular Season,34,15,24,39,32,Null
354,Jonas Nordqvist,1982-04-26,1982,04,26,"Leksand, SWE",Sweden,"189 cm / 6'2""",74,94 kg / 207 lbs,207,C,C,L,2000,2,49,Chicago Blackhawks,1999-2000,Leksands IF J20,SuperElit,Playoffs,2,0,0,0,2, 
354,Jonas Nordqvist,1982-04-26,1982,04,26,"Leksand, SWE",Sweden,"189 cm / 6'2""",74,94 kg / 207 lbs,207,C,C,L,2000,2,49,Chicago Blackhawks,1999-2000,Leksands IF,SHL,Regular Season,3,0,0,0,0,0
354,Jonas Nordqvist,1982-04-26,1982,04,26,"Leksand, SWE",Sweden,"189 cm / 6'2""",74,94 kg / 207 lbs,207,C,C,L,2000,2,49,Chicago Blackhawks,1999-2000,Sweden U18,WJC-18,Regular Season,6,2,4,6,0,2
354,Jonas Nordqvist,1982-04-26,1982,04,26,"Leksand, SWE",Sweden,"189 cm / 6'2""",74,94 kg / 207 lbs,207,C,C,L,2000,2,49,Chicago Blackhawks,1999-2000,Sweden U18 (all),International-Jr,Regular Season,16,6,9,15,6,Null
9554,Sergei Soin,1982-03-31,1982,03,31,"Moskva, RUS",Russia,"182 cm / 6'0""",72,94 kg / 207 lbs,207,C,C,L,2000,2,50,Colorado Avalanche,1999-2000,Krylia Sovetov Moskva,Russia2,Regular Season,32,8,8,16,28,Null
9554,Sergei Soin,1982-03-31,1982,03,31,"Moskva, RUS",Russia,"182 cm / 6'0""",72,94 kg / 207 lbs,207,C,C,L,2000,2,50,Colorado Avalanche,1999-2000,Russia U18,WJC-18,Regular Season,6,0,1,1,6,12
9446,Kris Vernarsky,1982-04-05,1982,04,05,"Detroit, MI, USA",USA,"191 cm / 6'3""",75,89 kg / 196 lbs,196,C,C,L,2000,2,51,Toronto Maple Leafs,1999-2000,Plymouth Whalers,OHL,Regular Season,64,16,22,38,63,8
9446,Kris Vernarsky,1982-04-05,1982,04,05,"Detroit, MI, USA",USA,"191 cm / 6'3""",75,89 kg / 196 lbs,196,C,C,L,2000,2,51,Toronto Maple Leafs,1999-2000,Plymouth Whalers,OHL,Playoffs,19,3,6,9,24,3 
12253,Shane Endicott,1981-12-21,1981,12,21,"Saskatoon, SK, CAN",Canada,"193 cm / 6'4""",76,97 kg / 214 lbs,214,C,C,L,2000,2,52,Pittsburgh Penguins,1999-2000,Seattle Thunderbirds,WHL,Regular Season,70,23,32,55,62,10
12253,Shane Endicott,1981-12-21,1981,12,21,"Saskatoon, SK, CAN",Canada,"193 cm / 6'4""",76,97 kg / 214 lbs,214,C,C,L,2000,2,52,Pittsburgh Penguins,1999-2000,Seattle Thunderbirds,WHL,Playoffs,7,1,6,7,6,2 
19111,Alexander Tatarinov,1982-04-14,1982,04,14,"Yekaterinburg, RUS",Russia,"180 cm / 5'11""",71,98 kg / 216 lbs,216,RW,R,L,2000,2,53,Arizona Coyotes,1999-2000,Torpedo Yaroslavl,Russia,Regular Season,7,0,0,0,12,Null
19111,Alexander Tatarinov,1982-04-14,1982,04,14,"Yekaterinburg, RUS",Russia,"180 cm / 5'11""",71,98 kg / 216 lbs,216,RW,R,L,2000,2,53,Arizona Coyotes,1999-2000,Torpedo Yaroslavl-2,Russia3,Regular Season,32,11,10,21,89,Null
19111,Alexander Tatarinov,1982-04-14,1982,04,14,"Yekaterinburg, RUS",Russia,"180 cm / 5'11""",71,98 kg / 216 lbs,216,RW,R,L,2000,2,53,Arizona Coyotes,1999-2000,Russia U18,WJC-18,Regular Season,6,3,2,5,4,6
726,Andreas Lilja,1975-07-13,1975,07,13,"Helsingborg, SWE",Sweden,"191 cm / 6'3""",75,101 kg / 223 lbs,223,D,D,L,2000,2,54,Los Angeles Kings,1999-2000,MIF Redhawks,SHL,Regular Season,49,8,11,19,88,5
726,Andreas Lilja,1975-07-13,1975,07,13,"Helsingborg, SWE",Sweden,"191 cm / 6'3""",75,101 kg / 223 lbs,223,D,D,L,2000,2,54,Los Angeles Kings,1999-2000,MIF Redhawks,SHL,Playoffs,6,0,0,0,8,0 
726,Andreas Lilja,1975-07-13,1975,07,13,"Helsingborg, SWE",Sweden,"191 cm / 6'3""",75,101 kg / 223 lbs,223,D,D,L,2000,2,54,Los Angeles Kings,1999-2000,Sweden (all),International,Regular Season,4,3,1,4,4,Null
8840,Antoine Vermette,1982-07-20,1982,07,20,"Saint-Agapit, QC, CAN",Canada,"185 cm / 6'1""",73,90 kg / 198 lbs,198,C,C,L,2000,2,55,Ottawa Senators,1999-2000,Victoriaville Tigres,QMJHL,Regular Season,71,30,41,71,87,-12
8840,Antoine Vermette,1982-07-20,1982,07,20,"Saint-Agapit, QC, CAN",Canada,"185 cm / 6'1""",73,90 kg / 198 lbs,198,C,C,L,2000,2,55,Ottawa Senators,1999-2000,Victoriaville Tigres,QMJHL,Playoffs,6,0,1,1,6,-4 
9602,Alexander Suglobov,1982-01-15,1982,01,15,"Elektrostal, RUS",Russia,"185 cm / 6'1""",73,86 kg / 190 lbs,190,RW,R,L,2000,2,56,New Jersey Devils,1999-2000,Lokomotiv Yaroslavl-2,Russia3,Regular Season,38,24,10,34,57,Null
11515,Matt Demarchi,1981-05-04,1981,05,04,"Bemidji, MN, USA",Italy,"191 cm / 6'3""",75,86 kg / 190 lbs,190,D,D,L,2000,2,57,New Jersey Devils,1999-2000,Univ. of Minnesota,NCAA,Regular Season,39,1,6,7,82,Null
59476,Vladimir Sapozhnikov,1982-08-02,1982,08,02,"Seversk, RUS",Russia,"188 cm / 6'2""",74,95 kg / 209 lbs,209,D,D,-,2000,2,58,Florida Panthers,1999-2000,Kristall Saratov,Russia2,Regular Season,4,0,0,0,6,Null
7605,Ivan Huml,1981-09-06,1981,09,06,"Kladno, CZE",Czech Rep.,"187 cm / 6'2""",74,90 kg / 198 lbs,198,W/C,W,L,2000,2,59,Boston Bruins,1999-2000,Langley Hornets,BCHL,Regular Season,49,53,51,104,72,Null
9632,Jakub Cutta,1981-12-29,1981,12,29,"Jablonec nad Nisou, CZE",Czech Rep.,"192 cm / 6'3""",75,98 kg / 216 lbs,216,D,D,L,2000,2,61,Washington Capitals,1999-2000,Swift Current Broncos,WHL,Regular Season,71,2,12,14,114,16
9632,Jakub Cutta,1981-12-29,1981,12,29,"Jablonec nad Nisou, CZE",Czech Rep.,"192 cm / 6'3""",75,98 kg / 216 lbs,216,D,D,L,2000,2,61,Washington Capitals,1999-2000,Swift Current Broncos,WHL,Playoffs,12,0,2,2,24,-2 
8778,Paul Martin,1981-03-05,1981,03,05,"Elk River, MN, USA",USA,"185 cm / 6'1""",73,91 kg / 201 lbs,201,D,D,L,2000,2,62,New Jersey Devils,1999-2000,Elk River High ,USHS,Regular Season,24,15,35,50,26,Null
12550,Agris Saviels,1982-01-15,1982,01,15,"Jurmala, LAT",Latvia,"187 cm / 6'2""",74,91 kg / 201 lbs,201,D,D,L,2000,2,63,Colorado Avalanche,1999-2000,Owen Sound Platers,OHL,Regular Season,65,7,25,32,56,3
12550,Agris Saviels,1982-01-15,1982,01,15,"Jurmala, LAT",Latvia,"187 cm / 6'2""",74,91 kg / 201 lbs,201,D,D,L,2000,2,63,Colorado Avalanche,1999-2000,Latvia U18,WJC-18 B,Regular Season,5,2,1,3,6,3
12550,Agris Saviels,1982-01-15,1982,01,15,"Jurmala, LAT",Latvia,"187 cm / 6'2""",74,91 kg / 201 lbs,201,D,D,L,2000,2,63,Colorado Avalanche,1999-2000,Latvia U20,WJC-20 B,Regular Season,5,0,1,1,8,1
8663,Filip Novak,1982-05-07,1982,05,07,"Ceske Budejovice, CZE",Czech Rep.,"182 cm / 6'0""",72,102 kg / 225 lbs,225,D,D,L,2000,2,64,New York Rangers,1999-2000,Regina Pats,WHL,Regular Season,47,7,32,39,70,1
8663,Filip Novak,1982-05-07,1982,05,07,"Ceske Budejovice, CZE",Czech Rep.,"182 cm / 6'0""",72,102 kg / 225 lbs,225,D,D,L,2000,2,64,New York Rangers,1999-2000,Regina Pats,WHL,Playoffs,7,1,4,5,5,-4 
29020,David Morisset,1981-04-06,1981,04,06,"Langley, BC, CAN",Canada,"186 cm / 6'1""",73,87 kg / 192 lbs,192,RW,R,R,2000,2,65,St. Louis Blues,1999-2000,Seattle Thunderbirds,WHL,Regular Season,60,23,34,57,69,11
29020,David Morisset,1981-04-06,1981,04,06,"Langley, BC, CAN",Canada,"186 cm / 6'1""",73,87 kg / 192 lbs,192,RW,R,R,2000,2,65,St. Louis Blues,1999-2000,Seattle Thunderbirds,WHL,Playoffs,7,3,4,7,12,0 
3188,Tuukka Makela,1982-05-24,1982,05,24,"Helsinki, FIN",Finland,"190 cm / 6'3""",75,102 kg / 225 lbs,225,D,D,L,2000,3,66,Boston Bruins,1999-2000,HIFK U20,Jr. A SM-liiga,Regular Season,37,2,5,7,22,Null
3188,Tuukka Makela,1982-05-24,1982,05,24,"Helsinki, FIN",Finland,"190 cm / 6'3""",75,102 kg / 225 lbs,225,D,D,L,2000,3,66,Boston Bruins,1999-2000,HIFK U20,Jr. A SM-liiga,Playoffs,2,0,0,0,0, 
3188,Tuukka Makela,1982-05-24,1982,05,24,"Helsinki, FIN",Finland,"190 cm / 6'3""",75,102 kg / 225 lbs,225,D,D,L,2000,3,66,Boston Bruins,1999-2000,Finland U18,WJC-18,Regular Season,7,1,1,2,22,3
15090,Maxim Birbraer,1980-12-15,1980,12,15,"Ust-Kamenogorsk, KAZ",Israel,"190 cm / 6'3""",75,100 kg / 220 lbs,220,LW,L,R,2000,3,67,New Jersey Devils,1999-2000,Newmarket Hurricanes,OPJHL,Regular Season,47,50,32,82,52,Null
15090,Maxim Birbraer,1980-12-15,1980,12,15,"Ust-Kamenogorsk, KAZ",Israel,"190 cm / 6'3""",75,100 kg / 220 lbs,220,LW,L,R,2000,3,67,New Jersey Devils,1999-2000,Israel,WC D,Regular Season,4,6,6,12,6,12
305,Joel Lundqvist,1982-03-02,1982,03,02,"Are, SWE",Sweden,"184 cm / 6'0""",72,92 kg / 203 lbs,203,C,C,L,2000,3,68,Dallas Stars,1999-2000,Vastra Frolunda HC J18,J18 Allsvenskan,Regular Season,4,2,4,6,4,Null
305,Joel Lundqvist,1982-03-02,1982,03,02,"Are, SWE",Sweden,"184 cm / 6'0""",72,92 kg / 203 lbs,203,C,C,L,2000,3,68,Dallas Stars,1999-2000,Vastra Frolunda HC J20,SuperElit,Regular Season,25,7,12,19,2,Null
305,Joel Lundqvist,1982-03-02,1982,03,02,"Are, SWE",Sweden,"184 cm / 6'0""",72,92 kg / 203 lbs,203,C,C,L,2000,3,68,Dallas Stars,1999-2000,Vastra Frolunda HC J20,SuperElit,Playoffs,6,2,3,5,2, 
305,Joel Lundqvist,1982-03-02,1982,03,02,"Are, SWE",Sweden,"184 cm / 6'0""",72,92 kg / 203 lbs,203,C,C,L,2000,3,68,Dallas Stars,1999-2000,Sweden U18,WJC-18,Regular Season,6,3,1,4,2,2
305,Joel Lundqvist,1982-03-02,1982,03,02,"Are, SWE",Sweden,"184 cm / 6'0""",72,92 kg / 203 lbs,203,C,C,L,2000,3,68,Dallas Stars,1999-2000,Sweden U18 (all),International-Jr,Regular Season,12,6,7,13,18,Null
61675,Ben Knopp,1982-04-08,1982,04,08,"Calgary, AB, CAN",Canada,"184 cm / 6'0""",72,81 kg / 179 lbs,179,F,F,R,2000,3,69,Columbus Blue Jackets,1999-2000,Moose Jaw Warriors,WHL,Regular Season,72,30,30,60,101,-4
61675,Ben Knopp,1982-04-08,1982,04,08,"Calgary, AB, CAN",Canada,"184 cm / 6'0""",72,81 kg / 179 lbs,179,F,F,R,2000,3,69,Columbus Blue Jackets,1999-2000,Moose Jaw Warriors,WHL,Playoffs,4,2,2,4,4,-3 
13797,Thatcher Bell,1982-02-01,1982,02,01,"Murray Harbour, PE, CAN",Canada,"183 cm / 6'0""",72,85 kg / 187 lbs,187,C,C,L,2000,3,71,Vancouver Canucks,1999-2000,Rimouski Oceanic,QMJHL,Regular Season,53,26,43,69,61,13
13797,Thatcher Bell,1982-02-01,1982,02,01,"Murray Harbour, PE, CAN",Canada,"183 cm / 6'0""",72,85 kg / 187 lbs,187,C,C,L,2000,3,71,Vancouver Canucks,1999-2000,Rimouski Oceanic,QMJHL,Playoffs,5,0,0,0,15,0 
632,Mattias Nilsson,1982-02-06,1982,02,06,"Ornskoldsvik, SWE",Sweden,"193 cm / 6'4""",76,92 kg / 203 lbs,203,D,D,L,2000,3,72,Nashville Predators,1999-2000,MODO Hockey J18,J18 Allsvenskan,Regular Season,1,0,1,1,0,Null
632,Mattias Nilsson,1982-02-06,1982,02,06,"Ornskoldsvik, SWE",Sweden,"193 cm / 6'4""",76,92 kg / 203 lbs,203,D,D,L,2000,3,72,Nashville Predators,1999-2000,MODO Hockey J18,J18 Allsvenskan,Playoffs,6,0,1,1,10, 
632,Mattias Nilsson,1982-02-06,1982,02,06,"Ornskoldsvik, SWE",Sweden,"193 cm / 6'4""",76,92 kg / 203 lbs,203,D,D,L,2000,3,72,Nashville Predators,1999-2000,MODO Hockey J20,SuperElit,Regular Season,33,5,5,10,56,Null
632,Mattias Nilsson,1982-02-06,1982,02,06,"Ornskoldsvik, SWE",Sweden,"193 cm / 6'4""",76,92 kg / 203 lbs,203,D,D,L,2000,3,72,Nashville Predators,1999-2000,MODO Hockey J20,SuperElit,Playoffs,2,0,0,0,0, 
632,Mattias Nilsson,1982-02-06,1982,02,06,"Ornskoldsvik, SWE",Sweden,"193 cm / 6'4""",76,92 kg / 203 lbs,203,D,D,L,2000,3,72,Nashville Predators,1999-2000,Sweden U18,WJC-18,Regular Season,5,0,0,0,14,2
632,Mattias Nilsson,1982-02-06,1982,02,06,"Ornskoldsvik, SWE",Sweden,"193 cm / 6'4""",76,92 kg / 203 lbs,203,D,D,L,2000,3,72,Nashville Predators,1999-2000,Sweden U18 (all),International-Jr,Regular Season,16,1,0,1,24,Null
12285,Sergei Zinovyev,1980-03-04,1980,03,04,"Prokopievsk, RUS",Russia,"180 cm / 5'11""",71,80 kg / 176 lbs,176,C,C,L,2000,3,73,Boston Bruins,1999-2000,Metallurg Novokuznetsk,Russia,Regular Season,28,0,2,2,16,Null
12285,Sergei Zinovyev,1980-03-04,1980,03,04,"Prokopievsk, RUS",Russia,"180 cm / 5'11""",71,80 kg / 176 lbs,176,C,C,L,2000,3,73,Boston Bruins,1999-2000,Russia U20,WJC-20,Regular Season,7,2,3,5,6,9
12250,Igor Radulov,1982-08-23,1982,08,23,"Nizhny Tagil, RUS",Russia,"185 cm / 6'1""",73,88 kg / 194 lbs,194,LW,L,L,2000,3,74,Chicago Blackhawks,1999-2000,Lokomotiv Yaroslavl-2,Russia3,Regular Season,31,17,16,33,-,Null
10313,Justin Papineau,1980-01-15,1980,01,15,"Ottawa, ON, CAN",Canada,"180 cm / 5'11""",71,92 kg / 203 lbs,203,C/LW,C,L,2000,3,75,St. Louis Blues,1999-2000,Belleville Bulls ,OHL,Regular Season,60,40,36,76,52,18
10313,Justin Papineau,1980-01-15,1980,01,15,"Ottawa, ON, CAN",Canada,"180 cm / 5'11""",71,92 kg / 203 lbs,203,C/LW,C,L,2000,3,75,St. Louis Blues,1999-2000,Belleville Bulls ,OHL,Playoffs,16,4,12,16,16,7 
8922,Mike Rupp,1980-01-13,1980,01,13,"Cleveland, OH, USA",USA,"195 cm / 6'5""",77,105 kg / 231 lbs,231,W/C,W,L,2000,3,76,New Jersey Devils,1999-2000,Erie Otters,OHL,Regular Season,58,32,21,53,134,4
8922,Mike Rupp,1980-01-13,1980,01,13,"Cleveland, OH, USA",USA,"195 cm / 6'5""",77,105 kg / 231 lbs,231,W/C,W,L,2000,3,76,New Jersey Devils,1999-2000,Erie Otters,OHL,Playoffs,13,5,5,10,22,-1 
59477,Robert Fried,1981-03-08,1981,03,08,"Macon, GA, USA",USA,"191 cm / 6'3""",75,96 kg / 212 lbs,212,F,F,L,2000,3,77,Florida Panthers,1999-2000,Deerfield Academy,USHS,Regular Season,-,-,-,-,-,Null
9641,Jozef Balej,1982-02-22,1982,02,22,"Myjava, SVK",Slovakia,"183 cm / 6'0""",72,88 kg / 194 lbs,194,RW,R,R,2000,3,78,Montreal Canadiens,1999-2000,Portland Winter Hawks,WHL,Regular Season,65,22,23,45,33,-14
9641,Jozef Balej,1982-02-22,1982,02,22,"Myjava, SVK",Slovakia,"183 cm / 6'0""",72,88 kg / 194 lbs,194,RW,R,R,2000,3,78,Montreal Canadiens,1999-2000,Slovakia U18,WJC-18,Regular Season,6,0,5,5,4,-1
15949,Tyler Hanchuck,1982-02-07,1982,02,07,"Sault Ste. Marie, ON, CAN",Canada,"190 cm / 6'3""",75,106 kg / 234 lbs,234,D,D,L,2000,3,79,Montreal Canadiens,1999-2000,Brampton Battalion,OHL,Regular Season,58,0,8,8,81,-3
15949,Tyler Hanchuck,1982-02-07,1982,02,07,"Sault Ste. Marie, ON, CAN",Canada,"190 cm / 6'3""",75,106 kg / 234 lbs,234,D,D,L,2000,3,79,Montreal Canadiens,1999-2000,Brampton Battalion,OHL,Playoffs,6,0,0,0,8,0 
10253,Ryan Bayda,1980-12-09,1980,12,09,"Saskatoon, SK, CAN",Canada,"181 cm / 5'11""",71,84 kg / 185 lbs,185,LW/C,L,L,2000,3,80,Carolina Hurricanes,1999-2000,Univ. of North Dakota,NCAA,Regular Season,44,17,23,40,30,Null
12452,Alexander Kharitonov,1976-03-30,1976,03,30,"Moskva, RUS",Russia,"173 cm / 5'8""",68,80 kg / 176 lbs,176,LW,L,R,2000,3,81,Tampa Bay Lightning,1999-2000,Dynamo Moskva,Russia,Regular Season,35,14,20,34,26,Null
12452,Alexander Kharitonov,1976-03-30,1976,03,30,"Moskva, RUS",Russia,"173 cm / 5'8""",68,80 kg / 176 lbs,176,LW,L,R,2000,3,81,Tampa Bay Lightning,1999-2000,Dynamo Moskva,Russia,Playoffs,17,8,4,12,10, 
12452,Alexander Kharitonov,1976-03-30,1976,03,30,"Moskva, RUS",Russia,"173 cm / 5'8""",68,80 kg / 176 lbs,176,LW,L,R,2000,3,81,Tampa Bay Lightning,1999-2000,Russia,WC,Regular Season,6,2,3,5,2,6
15249,Sean O'Connor,1981-10-19,1981,10,19,"Victoria, BC, CAN",Canada,"192 cm / 6'3""",75,101 kg / 223 lbs,223,RW,R,R,2000,3,82,Florida Panthers,1999-2000,Moose Jaw Warriors,WHL,Regular Season,51,5,8,13,166,-2
15249,Sean O'Connor,1981-10-19,1981,10,19,"Victoria, BC, CAN",Canada,"192 cm / 6'3""",75,101 kg / 223 lbs,223,RW,R,R,2000,3,82,Florida Panthers,1999-2000,Moose Jaw Warriors,WHL,Playoffs,2,0,0,0,2,-1 
60498,Alexander Lyubimov,1980-02-15,1980,02,15,"Ust-Kamenogorsk, KAZ",Russia,"190 cm / 6'3""",75,101 kg / 223 lbs,223,D,D,L,2000,3,83,Edmonton Oilers,1999-2000,Lada Togliatti-2,Russia3,Regular Season,2,1,1,2,0,Null
60498,Alexander Lyubimov,1980-02-15,1980,02,15,"Ust-Kamenogorsk, KAZ",Russia,"190 cm / 6'3""",75,101 kg / 223 lbs,223,D,D,L,2000,3,83,Edmonton Oilers,1999-2000,CSK VVS Samara,Russia,Regular Season,17,0,1,1,14,Null
60498,Alexander Lyubimov,1980-02-15,1980,02,15,"Ust-Kamenogorsk, KAZ",Russia,"190 cm / 6'3""",75,101 kg / 223 lbs,223,D,D,L,2000,3,83,Edmonton Oilers,1999-2000,Lada Togliatti,Russia,Regular Season,8,0,0,0,6,Null
60498,Alexander Lyubimov,1980-02-15,1980,02,15,"Ust-Kamenogorsk, KAZ",Russia,"190 cm / 6'3""",75,101 kg / 223 lbs,223,D,D,L,2000,3,83,Edmonton Oilers,1999-2000,Lada Togliatti,Russia,Playoffs,7,0,1,1,2, 
